"","scaleID","scaleCategory","scaleText","scaleTextMin","scaleTextMax","comprehensionCheck","comprehensionCheckRequestedResponse","priorTrialIdx","priorSliderStart","priorResponse","priorRT","timeElapsed","subjectID","prolificID","studyID","sessionID","DEBUG"
"2803",1,"demographic","I consider myself as:","Not at all feminine","Totally feminine",0,NA,13,50,62,6507,533571,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2804",34,"personality","I see myself as someone who is ingenious, a deep thinker","Strongly disagree","Strongly agree",0,NA,14,50,39,3311,536883,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2805",45,"personality","I see myself as someone who has an assertive personality","Strongly disagree","Strongly agree",0,NA,15,50,67,4665,541549,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2806",22,"personality","I see myself as someone who does a thorough job","Strongly disagree","Strongly agree",0,NA,16,50,80,38737,580287,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2807",35,"personality","I see myself as someone who generates a lot of enthusiasm","Strongly disagree","Strongly agree",0,NA,17,50,49,3785,584073,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2808",NA,"ATTENTION CHECK","Please drag the slider all the way to the end labeled HAMBURGER","HOTDOG","HAMBURGER",1,100,18,50,100,11826,595900,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2809",29,"personality","I see myself as someone who is curious about many different things","Strongly disagree","Strongly agree",0,NA,19,50,61,3138,599039,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2810",55,"personality","I see myself as someone who is outgoing, sociable","Strongly disagree","Strongly agree",0,NA,20,50,61,6074,605114,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2811",19,"face processing","I see myself as someone who is responsible","Strongly disagree","Strongly agree",0,NA,21,50,74,4492,609607,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2812",41,"personality","I see myself as someone who is generally trusting","Strongly disagree","Strongly agree",0,NA,22,50,46,5876,615483,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2813",2,"demographic","I consider myself as:","Not at all masculine","Totally masculine",0,NA,23,50,36,4367,619851,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2814",63,"personality","I see myself as someone who is sophisticated in art, music, or literature","Strongly disagree","Strongly agree",0,NA,24,50,51,4872,624723,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2815",58,"personality","I see myself as someone who gets nervous easily","Strongly disagree","Strongly agree",0,NA,25,50,68,2493,627217,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2816",49,"personality","I see myself as someone who values artistic, aesthetic experiences","Strongly disagree","Strongly agree",0,NA,26,50,61,3746,630964,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2817",21,"personality","I see myself as someone who tends to find fault with others","Strongly disagree","Strongly agree",0,NA,27,50,70,2366,633331,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2818",46,"personality","I see myself as someone who can be cold and aloof","Strongly disagree","Strongly agree",0,NA,28,50,63,2699,636031,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2819",39,"personality","I see myself as someone who has an active imagination","Strongly disagree","Strongly agree",0,NA,29,50,72,2565,638597,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2820",51,"personality","I see myself as someone who is considerate and kind to almost everyone","Strongly disagree","Strongly agree",0,NA,30,50,69,5435,644033,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2821",31,"personality","I see myself as someone who starts quarrels with others","Strongly disagree","Strongly agree",0,NA,31,50,47,2752,646786,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2822",43,"personality","I see myself as someone who is emotionally stable, not easily upset","Strongly disagree","Strongly agree",0,NA,32,50,40,5334,652121,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2823",42,"personality","I see myself as someone who tends to be lazy","Strongly disagree","Strongly agree",0,NA,33,50,70,3344,655466,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2824",30,"personality","I see myself as someone who is full of energy","Strongly disagree","Strongly agree",0,NA,34,50,52,4280,659747,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2825",4,"demographic","How important would you say religion is in your own life?","Not very important","Very important",0,NA,35,50,50,9125,668873,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2826",6,"face processing","I see myself as someone who is dominant","Strongly disagree","Strongly agree",0,NA,36,50,62,2399,671273,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2827",38,"personality","I see myself as someone who worries a lot","Strongly disagree","Strongly agree",0,NA,37,50,70,2351,673625,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2828",59,"personality","I see myself as someone who likes to reflect, play with ideas","Strongly disagree","Strongly agree",0,NA,38,50,64,2637,676263,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2829",62,"personality","I see myself as someone who is easily distracted","Strongly disagree","Strongly agree",0,NA,39,50,78,2885,679149,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2830",33,"personality","I see myself as someone who can be tense","Strongly disagree","Strongly agree",0,NA,40,50,61,1998,681148,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2831",8,"face processing","I see myself as someone who is unhappy","Strongly disagree","Strongly agree",0,NA,41,50,44,3468,684617,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2832",44,"personality","I see myself as someone who is inventive","Strongly disagree","Strongly agree",0,NA,42,50,36,3021,687639,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2833",16,"face processing","I see myself as someone who is confident","Strongly disagree","Strongly agree",0,NA,43,50,69,2697,690337,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2834",28,"personality","I see myself as someone who is relaxed, handles stress well","Strongly disagree","Strongly agree",0,NA,44,50,44,6019,696357,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2835",15,"face processing","I see myself as someone who is intelligent","Strongly disagree","Strongly agree",0,NA,45,50,61,2997,699355,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2836",12,"face processing","I see myself as someone who is boring","Strongly disagree","Strongly agree",0,NA,46,50,75,2795,702151,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2837",32,"personality","I see myself as someone who is a reliable worker","Strongly disagree","Strongly agree",0,NA,47,50,78,7819,709971,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2838",52,"personality","I see myself as someone who does things efficiently","Strongly disagree","Strongly agree",0,NA,48,50,80,4242,714213,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2839",47,"personality","I see myself as someone who perseveres until the task is finished","Strongly disagree","Strongly agree",0,NA,49,50,78,2925,717139,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2840",24,"personality","I see myself as someone who is original, comes up with new ideas","Strongly disagree","Strongly agree",0,NA,50,50,49,3509,720649,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2841",3,"demographic","How would you describe your political views?","Very conservative","Very liberal",0,NA,51,50,62,5773,726423,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2842",NA,"ATTENTION CHECK","Please drag the slider all the way to the end labeled STRAWBERRY","STRAWBERRY","PINEAPPLE",1,0,52,50,0,4769,731193,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2843",37,"personality","I see myself as someone who tends to be disorganized","Strongly disagree","Strongly agree",0,NA,53,50,36,4262,735457,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2844",27,"personality","I see myself as someone who can be somewhat careless","Strongly disagree","Strongly agree",0,NA,54,50,57,3925,739383,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2845",48,"personality","I see myself as someone who can be moody","Strongly disagree","Strongly agree",0,NA,55,50,69,2825,742209,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2846",50,"personality","I see myself as someone who is sometimes shy, inhibited","Strongly disagree","Strongly agree",0,NA,56,50,63,5169,747379,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2847",25,"personality","I see myself as someone who is reserved","Strongly disagree","Strongly agree",0,NA,57,50,66,3705,751085,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2848",18,"face processing","I see myself as someone who is egotistic","Strongly disagree","Strongly agree",0,NA,58,50,75,2651,753737,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2849",13,"face processing","I see myself as someone who is aggressive","Strongly disagree","Strongly agree",0,NA,59,50,20,3910,757648,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2850",20,"personality","I see myself as someone who is talkative","Strongly disagree","Strongly agree",0,NA,60,50,48,6820,764469,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2851",40,"personality","I see myself as someone who tends to be quiet","Strongly disagree","Strongly agree",0,NA,61,50,69,4652,769121,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2852",17,"face processing","I see myself as someone who is caring","Strongly disagree","Strongly agree",0,NA,62,50,81,2753,771875,"8e9k","c5b6","6914ebe81814f5c4d4daa911","69177cd0a7aea95c5c9d7ccc",0
"2853",24,"personality","I see myself as someone who is original, comes up with new ideas","Strongly disagree","Strongly agree",0,NA,1,50,87,6543,60452,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2854",25,"personality","I see myself as someone who is reserved","Strongly disagree","Strongly agree",0,NA,2,50,99,4139,64596,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2855",46,"personality","I see myself as someone who can be cold and aloof","Strongly disagree","Strongly agree",0,NA,3,50,12,3610,68211,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2856",11,"face processing","I see myself as someone who is mean","Strongly disagree","Strongly agree",0,NA,4,50,4,4725,72942,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2857",48,"personality","I see myself as someone who can be moody","Strongly disagree","Strongly agree",0,NA,5,50,94,3395,76342,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2858",15,"face processing","I see myself as someone who is intelligent","Strongly disagree","Strongly agree",0,NA,6,50,75,2464,78812,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2859",NA,"ATTENTION CHECK","Please drag the slider all the way to the end labeled STRAWBERRY","STRAWBERRY","PINEAPPLE",1,0,7,50,0,15587,94404,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2860",17,"face processing","I see myself as someone who is caring","Strongly disagree","Strongly agree",0,NA,8,50,97,25613,120026,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2861",37,"personality","I see myself as someone who tends to be disorganized","Strongly disagree","Strongly agree",0,NA,9,50,1,4372,124403,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2862",3,"demographic","How would you describe your political views?","Very conservative","Very liberal",0,NA,10,50,97,4460,128871,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2863",44,"personality","I see myself as someone who is inventive","Strongly disagree","Strongly agree",0,NA,11,50,2,3155,132032,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2864",31,"personality","I see myself as someone who starts quarrels with others","Strongly disagree","Strongly agree",0,NA,12,50,0,3240,135278,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2865",50,"personality","I see myself as someone who is sometimes shy, inhibited","Strongly disagree","Strongly agree",0,NA,13,50,95,3830,139113,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2866",6,"face processing","I see myself as someone who is dominant","Strongly disagree","Strongly agree",0,NA,14,50,4,5267,144386,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2867",58,"personality","I see myself as someone who gets nervous easily","Strongly disagree","Strongly agree",0,NA,15,50,96,4124,148515,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2868",5,"face processing","I see myself as someone who is trustworthy","Strongly disagree","Strongly agree",0,NA,16,50,94,8127,156649,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2869",NA,"ATTENTION CHECK","Please drag the slider all the way to the end labeled HAMBURGER","HOTDOG","HAMBURGER",1,100,17,50,100,4669,161325,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2870",62,"personality","I see myself as someone who is easily distracted","Strongly disagree","Strongly agree",0,NA,18,50,18,10050,171380,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2871",18,"face processing","I see myself as someone who is egotistic","Strongly disagree","Strongly agree",0,NA,19,50,7,3382,174769,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2872",51,"personality","I see myself as someone who is considerate and kind to almost everyone","Strongly disagree","Strongly agree",0,NA,20,50,90,6452,181230,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2873",22,"personality","I see myself as someone who does a thorough job","Strongly disagree","Strongly agree",0,NA,21,50,76,2703,183938,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2874",59,"personality","I see myself as someone who likes to reflect, play with ideas","Strongly disagree","Strongly agree",0,NA,22,50,73,3974,187919,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2875",57,"personality","I see myself as someone who makes plans and follows through with them","Strongly disagree","Strongly agree",0,NA,23,50,78,3775,191701,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2876",20,"personality","I see myself as someone who is talkative","Strongly disagree","Strongly agree",0,NA,24,50,18,3012,194719,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2877",47,"personality","I see myself as someone who perseveres until the task is finished","Strongly disagree","Strongly agree",0,NA,25,50,73,4401,199127,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2878",14,"face processing","I see myself as someone who is weird","Strongly disagree","Strongly agree",0,NA,26,50,78,3732,202865,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2879",32,"personality","I see myself as someone who is a reliable worker","Strongly disagree","Strongly agree",0,NA,27,50,80,3965,206835,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2880",39,"personality","I see myself as someone who has an active imagination","Strongly disagree","Strongly agree",0,NA,28,50,77,17971,224811,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2881",35,"personality","I see myself as someone who generates a lot of enthusiasm","Strongly disagree","Strongly agree",0,NA,29,50,21,4809,229628,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2882",40,"personality","I see myself as someone who tends to be quiet","Strongly disagree","Strongly agree",0,NA,30,50,80,2911,232545,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2883",54,"personality","I see myself as someone who prefers work that is routine","Strongly disagree","Strongly agree",0,NA,31,50,85,4039,236590,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2884",45,"personality","I see myself as someone who has an assertive personality","Strongly disagree","Strongly agree",0,NA,32,50,18,6426,243021,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2885",61,"personality","I see myself as someone who likes to cooperate with others","Strongly disagree","Strongly agree",0,NA,33,50,80,4624,247650,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2886",29,"personality","I see myself as someone who is curious about many different things","Strongly disagree","Strongly agree",0,NA,34,50,71,24253,271909,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2887",34,"personality","I see myself as someone who is ingenious, a deep thinker","Strongly disagree","Strongly agree",0,NA,35,50,77,8786,280701,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2888",33,"personality","I see myself as someone who can be tense","Strongly disagree","Strongly agree",0,NA,36,50,73,4063,284771,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2889",21,"personality","I see myself as someone who tends to find fault with others","Strongly disagree","Strongly agree",0,NA,37,50,15,3504,288282,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2890",60,"personality","I see myself as someone who has few artistic interests","Strongly disagree","Strongly agree",0,NA,38,50,10,5327,293614,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2891",56,"personality","I see myself as someone who is sometimes rude to others","Strongly disagree","Strongly agree",0,NA,39,50,2,2749,296368,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2892",26,"personality","I see myself as someone who is helpful and unselfish with others","Strongly disagree","Strongly agree",0,NA,40,50,77,3519,299893,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2893",53,"personality","I see myself as someone who remains calm in tense situations","Strongly disagree","Strongly agree",0,NA,41,50,34,9658,309558,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2894",1,"demographic","I consider myself as:","Not at all feminine","Totally feminine",0,NA,42,50,22,4334,313900,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2895",52,"personality","I see myself as someone who does things efficiently","Strongly disagree","Strongly agree",0,NA,43,50,68,7133,321040,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2896",4,"demographic","How important would you say religion is in your own life?","Not very important","Very important",0,NA,44,50,24,20229,341276,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2897",43,"personality","I see myself as someone who is emotionally stable, not easily upset","Strongly disagree","Strongly agree",0,NA,45,50,18,4637,345921,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2898",63,"personality","I see myself as someone who is sophisticated in art, music, or literature","Strongly disagree","Strongly agree",0,NA,46,50,68,14126,360054,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2899",30,"personality","I see myself as someone who is full of energy","Strongly disagree","Strongly agree",0,NA,47,50,21,2989,363050,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2900",23,"personality","I see myself as someone who is depressed, blue","Strongly disagree","Strongly agree",0,NA,48,50,17,3815,366871,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2901",16,"face processing","I see myself as someone who is confident","Strongly disagree","Strongly agree",0,NA,49,50,17,5281,372158,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2902",19,"face processing","I see myself as someone who is responsible","Strongly disagree","Strongly agree",0,NA,50,50,65,3101,375264,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2903",49,"personality","I see myself as someone who values artistic, aesthetic experiences","Strongly disagree","Strongly agree",0,NA,51,50,58,3945,379214,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2904",41,"personality","I see myself as someone who is generally trusting","Strongly disagree","Strongly agree",0,NA,52,50,72,2336,381556,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2905",27,"personality","I see myself as someone who can be somewhat careless","Strongly disagree","Strongly agree",0,NA,53,50,20,5221,386785,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2906",12,"face processing","I see myself as someone who is boring","Strongly disagree","Strongly agree",0,NA,54,50,43,3736,390527,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2907",55,"personality","I see myself as someone who is outgoing, sociable","Strongly disagree","Strongly agree",0,NA,55,50,8,4463,394996,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2908",8,"face processing","I see myself as someone who is unhappy","Strongly disagree","Strongly agree",0,NA,56,50,41,4056,399059,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2909",2,"demographic","I consider myself as:","Not at all masculine","Totally masculine",0,NA,57,50,35,5163,404227,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2910",13,"face processing","I see myself as someone who is aggressive","Strongly disagree","Strongly agree",0,NA,58,50,18,2593,406826,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2911",28,"personality","I see myself as someone who is relaxed, handles stress well","Strongly disagree","Strongly agree",0,NA,59,50,16,3908,410739,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2912",36,"personality","I see myself as someone who has a forgiving nature","Strongly disagree","Strongly agree",0,NA,60,50,78,5579,416324,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2913",42,"personality","I see myself as someone who tends to be lazy","Strongly disagree","Strongly agree",0,NA,61,50,26,5306,421640,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2914",38,"personality","I see myself as someone who worries a lot","Strongly disagree","Strongly agree",0,NA,62,50,83,3032,424678,"paae","3e0a","6914ebe81814f5c4d4daa911","69177c5e5df99043ca304090",0
"2915",15,"face processing","I see myself as someone who is intelligent","Strongly disagree","Strongly agree",0,NA,1,50,60,5835,307275,"4o2e","e209","6914ebe81814f5c4d4daa911","69177c5405d3481bf903b904",0
"2916",38,"personality","I see myself as someone who worries a lot","Strongly disagree","Strongly agree",0,NA,2,50,30,3939,311218,"4o2e","e209","6914ebe81814f5c4d4daa911","69177c5405d3481bf903b904",0
"2917",20,"personality","I see myself as someone who is talkative","Strongly disagree","Strongly agree",0,NA,3,50,68,4877,316098,"4o2e","e209","6914ebe81814f5c4d4daa911","69177c5405d3481bf903b904",0
"2918",30,"personality","I see myself as someone who is full of energy","Strongly disagree","Strongly agree",0,NA,4,50,70,2646,318747,"4o2e","e209","6914ebe81814f5c4d4daa911","69177c5405d3481bf903b904",0
"2919",53,"personality","I see myself as someone who remains calm in tense situations","Strongly disagree","Strongly agree",0,NA,5,50,84,3449,322198,"4o2e","e209","6914ebe81814f5c4d4daa911","69177c5405d3481bf903b904",0
"2920",49,"personality","I see myself as someone who values artistic, aesthetic experiences","Strongly disagree","Strongly agree",0,NA,6,50,52,3536,325737,"4o2e","e209","6914ebe81814f5c4d4daa911","69177c5405d3481bf903b904",0
"2921",32,"personality","I see myself as someone who is a reliable worker","Strongly disagree","Strongly agree",0,NA,7,50,80,4175,329916,"4o2e","e209","6914ebe81814f5c4d4daa911","69177c5405d3481bf903b904",0
"2922",11,"face processing","I see myself as someone who is mean","Strongly disagree","Strongly agree",0,NA,8,50,5,5319,335240,"4o2e","e209","6914ebe81814f5c4d4daa911","69177c5405d3481bf903b904",0
"2923",17,"face processing","I see myself as someone who is caring","Strongly disagree","Strongly agree",0,NA,9,50,77,4344,339587,"4o2e","e209","6914ebe81814f5c4d4daa911","69177c5405d3481bf903b904",0
"2924",37,"personality","I see myself as someone who tends to be disorganized","Strongly disagree","Strongly agree",0,NA,10,50,18,3114,342704,"4o2e","e209","6914ebe81814f5c4d4daa911","69177c5405d3481bf903b904",0
"2925",31,"personality","I see myself as someone who starts quarrels with others","Strongly disagree","Strongly agree",0,NA,11,50,13,6348,349056,"4o2e","e209","6914ebe81814f5c4d4daa911","69177c5405d3481bf903b904",0
"2926",61,"personality","I see myself as someone who likes to cooperate with others","Strongly disagree","Strongly agree",0,NA,12,50,74,2989,352047,"4o2e","e209","6914ebe81814f5c4d4daa911","69177c5405d3481bf903b904",0
"2927",6,"face processing","I see myself as someone who is dominant","Strongly disagree","Strongly agree",0,NA,13,50,44,4915,356964,"4o2e","e209","6914ebe81814f5c4d4daa911","69177c5405d3481bf903b904",0
"2928",48,"personality","I see myself as someone who can be moody","Strongly disagree","Strongly agree",0,NA,14,50,32,4034,361001,"4o2e","e209","6914ebe81814f5c4d4daa911","69177c5405d3481bf903b904",0
"2929",51,"personality","I see myself as someone who is considerate and kind to almost everyone","Strongly disagree","Strongly agree",0,NA,15,50,83,2964,363969,"4o2e","e209","6914ebe81814f5c4d4daa911","69177c5405d3481bf903b904",0
"2930",4,"demographic","How important would you say religion is in your own life?","Not very important","Very important",0,NA,16,50,6,4806,368779,"4o2e","e209","6914ebe81814f5c4d4daa911","69177c5405d3481bf903b904",0
"2931",33,"personality","I see myself as someone who can be tense","Strongly disagree","Strongly agree",0,NA,17,50,39,6066,374847,"4o2e","e209","6914ebe81814f5c4d4daa911","69177c5405d3481bf903b904",0
"2932",29,"personality","I see myself as someone who is curious about many different things","Strongly disagree","Strongly agree",0,NA,18,50,70,7139,381990,"4o2e","e209","6914ebe81814f5c4d4daa911","69177c5405d3481bf903b904",0
"2933",35,"personality","I see myself as someone who generates a lot of enthusiasm","Strongly disagree","Strongly agree",0,NA,19,50,68,4239,386230,"4o2e","e209","6914ebe81814f5c4d4daa911","69177c5405d3481bf903b904",0
"2934",50,"personality","I see myself as someone who is sometimes shy, inhibited","Strongly disagree","Strongly agree",0,NA,20,50,45,3185,389417,"4o2e","e209","6914ebe81814f5c4d4daa911","69177c5405d3481bf903b904",0
"2935",1,"demographic","I consider myself as:","Not at all feminine","Totally feminine",0,NA,21,50,59,7522,396942,"4o2e","e209","6914ebe81814f5c4d4daa911","69177c5405d3481bf903b904",0
"2936",27,"personality","I see myself as someone who can be somewhat careless","Strongly disagree","Strongly agree",0,NA,22,50,34,7261,404205,"4o2e","e209","6914ebe81814f5c4d4daa911","69177c5405d3481bf903b904",0
